YEAR,MONTH,AIRPORT,FLIGHTS,STRIKES,WND_ANG_MEAN,WND_SPD_MEAN,CIG_MEAN,VIS_MEAN,TMP_MEAN,DEW_MEAN,SLP_MEAN
2021,8,CVG,6623,29,160.0,2.73,11527.07,13439.28,22.29,17.43,1017.22
2021,8,DAL,10748,13,191.67,3.4,12575.85,15597.92,27.7,21.89,1014.89
2021,8,DEN,54893,70,215.65,4.12,19869.01,14279.19,21.3,7.16,1010.02
2021,8,DFW,55080,60,185.27,3.67,15490.08,14891.95,27.04,21.78,1014.0
2021,8,DTW,24781,61,200.0,2.85,10124.02,11397.15,23.74,18.14,1016.78
2021,8,FLL,18602,17,185.56,2.27,13705.71,15998.35,27.55,24.02,1015.18
2021,8,IAH,36139,5,126.67,2.14,8728.4,15127.4,29.7,23.24,1014.1
2021,8,JFK,25771,23,213.18,3.79,9776.23,15389.3,23.83,19.5,1017.05
2021,8,LAX,41949,13,253.33,4.16,15990.38,14731.38,20.95,15.77,1012.31
2021,8,MCI,7399,20,174.5,3.7,16174.2,14403.3,26.26,20.15,1014.77
2021,8,MCO,25415,26,166.88,2.36,11538.95,15421.62,28.21,23.48,1016.99
2021,8,MEM,3722,25,178.57,1.97,13628.88,15490.12,26.91,20.58,1016.7
2021,8,ORD,68075,58,194.22,2.25,14443.19,15897.19,22.95,18.63,1015.46
2021,8,RSW,5705,36,104.17,2.07,18673.72,15869.5,26.15,23.18,1016.06
2021,8,SDF,4461,18,172.67,2.32,13735.76,15882.17,25.43,20.72,1014.92
2021,8,SEA,34776,11,186.36,2.67,14274.27,16093.0,16.21,11.76,1018.58
2021,8,SLC,23158,25,205.24,3.48,21184.92,15120.08,24.47,5.08,1011.47
2021,8,TPA,12091,14,154.0,2.57,12306.69,16073.07,27.78,23.92,1016.98
2021,9,ATL,57254,17,220.0,2.45,10547.5,14762.29,23.89,17.5,1016.06
2021,9,AUS,12282,11,165.56,2.85,11066.82,15654.09,23.55,19.53,1012.84
2021,9,CLT,38273,34,229.31,2.49,18050.06,14762.26,21.08,13.73,1016.88
2021,9,CVG,6251,18,210.0,3.03,17639.39,15556.56,19.06,13.84,1016.75
2021,9,DAL,10555,4,147.5,4.53,22000.0,16093.0,24.6,17.08,1012.88
2021,9,DEN,51823,53,210.83,4.26,18042.55,15907.32,17.06,2.4,1011.89
2021,9,DFW,52553,32,188.08,2.88,18478.03,15977.91,23.66,17.0,1014.01
2021,9,DTW,23982,23,149.09,4.03,6630.35,14693.74,18.86,14.06,1013.71
2021,9,FLL,16858,17,192.14,2.34,16691.24,15525.0,26.84,24.19,1014.41
2021,9,IAH,34152,13,173.33,1.86,20342.85,15721.62,25.01,19.83,1014.25
2021,9,JFK,23781,27,251.15,4.05,13984.37,16089.56,19.76,12.64,1017.68
2021,9,LAX,38942,10,228.89,3.95,17664.0,14644.8,20.71,15.14,1013.2
2021,9,MCI,7061,12,201.67,4.98,16698.27,14529.58,22.83,16.2,1014.76
2021,9,MCO,22756,30,228.26,2.35,16922.64,16068.2,26.54,22.24,1014.33
2021,9,MEM,3588,29,210.0,3.51,17208.64,15896.38,23.3,16.37,1015.5
2021,9,ORD,61790,64,220.68,4.33,12831.79,15902.95,19.42,13.8,1014.57
2021,9,RSW,4651,20,112.31,2.1,16134.5,16093.0,26.94,21.32,1015.06
2021,9,SDF,4095,16,160.0,2.29,12499.0,13614.25,21.71,17.41,1017.09
2021,9,SEA,32445,11,205.56,3.46,7252.62,15766.64,18.32,10.36,1019.41
2021,9,SLC,21699,22,221.36,4.15,20557.9,15499.36,21.66,3.68,1013.05
2021,9,TPA,10911,12,175.0,2.18,16495.5,16085.25,27.41,22.24,1014.76
2021,10,ATL,59987,35,229.41,3.61,15396.8,16093.0,22.01,14.37,1016.67
2021,10,AUS,13683,11,238.33,1.23,15543.78,15273.64,16.86,13.49,1013.88
2021,10,CLT,41404,20,188.67,2.78,17661.83,15761.9,21.64,12.52,1018.02
2021,10,CVG,6765,12,223.0,3.43,7400.0,15288.33,15.04,11.12,1015.91
2021,10,DAL,11116,7,138.33,2.66,20163.43,16093.0,23.33,10.16,1018.2
2021,10,DEN,49830,28,239.26,3.91,20885.79,16093.0,10.12,-2.1,1014.49
2021,10,DFW,53271,39,228.62,3.92,18708.41,15944.9,20.18,11.21,1013.64
2021,10,DTW,24295,18,211.88,2.44,2461.78,11399.44,15.73,12.53,1015.62
2021,10,FLL,17881,29,141.54,3.46,10407.79,16093.0,26.27,23.44,1012.96
2021,10,IAH,35041,14,110.0,3.41,11892.08,14706.29,22.91,15.14,1017.54
2021,10,JFK,24390,54,224.9,4.49,9016.02,15702.15,17.06,11.74,1015.32
2021,10,LAX,40240,13,118.75,1.93,13853.73,16085.25,18.38,10.92,1014.55
2021,10,MCI,7340,12,225.45,3.78,19876.2,15240.33,16.94,9.88,1014.35
2021,10,MCO,25125,27,200.91,3.1,14714.28,15328.67,24.31,19.18,1014.69
2021,10,MEM,3803,32,232.14,3.28,11934.48,15419.75,20.61,15.95,1015.04
2021,10,ORD,62731,44,208.89,3.66,9956.24,14471.36,15.7,12.0,1013.32
2021,10,RSW,5591,6,122.0,2.42,22000.0,16093.0,23.98,20.38,1012.07
2021,10,SDF,4276,29,220.45,2.36,18669.18,13404.97,16.09,13.26,1016.8
2021,10,SEA,31653,19,163.12,3.89,5935.29,15405.63,10.96,6.72,1015.18
2021,10,SLC,21295,19,171.18,3.21,14036.76,15998.44,10.99,2.61,1017.56
2021,10,TPA,11837,15,158.18,2.2,13967.0,16086.8,25.09,20.01,1014.05
2021,11,ATL,57384,29,243.64,2.63,17754.34,15982.03,11.92,3.06,1022.01
2021,11,AUS,14253,10,213.33,2.0,15757.11,15922.8,12.72,7.62,1022.44
2021,11,CLT,38817,10,241.11,2.6,22000.0,16093.0,7.6,-2.62,1022.66
2021,11,CVG,6624,13,175.56,2.52,15505.54,15226.46,3.85,-1.12,1021.7
2021,11,DAL,10705,0,,,,,,,
2021,11,DEN,47626,19,211.76,4.69,15013.44,15799.72,5.93,-7.15,1016.14
2021,11,DFW,51463,15,162.5,4.23,15810.73,16086.8,13.11,6.57,1019.78
2021,11,DTW,23694,7,265.0,4.2,8247.83,16093.0,3.45,-3.72,1020.72
2021,11,FLL,17908,16,262.31,2.51,11021.38,15992.44,21.48,17.96,1016.82
2021,11,IAH,33228,14,120.0,3.31,15376.62,14482.36,14.49,9.64,1023.25
2021,11,JFK,29328,22,231.82,5.12,17022.05,16084.55,8.19,0.58,1021.89
2021,11,LAX,39048,13,111.43,1.83,6970.85,10305.85,16.07,10.71,1018.88
2021,11,MCI,7281,6,240.0,5.07,15494.83,16093.0,8.9,-1.3,1020.5
2021,11,MCO,26134,7,245.0,3.89,19044.5,16066.43,14.91,11.69,1020.26
2021,11,MEM,3887,12,200.0,3.33,17960.5,16093.0,10.04,1.87,1020.32
2021,11,ORD,56743,17,242.67,3.77,12588.81,16087.53,2.0,-3.39,1021.36
2021,11,RSW,7555,2,185.0,3.1,22000.0,16093.0,18.35,12.2,1017.75
2021,11,SDF,4128,14,264.55,2.79,13590.44,16053.14,6.54,1.33,1023.44
2021,11,SEA,28818,10,102.0,3.7,3805.25,10607.5,5.64,3.42,1010.55
2021,11,SLC,19199,6,261.67,3.27,12219.17,15288.33,7.52,1.02,1019.56
2021,11,TPA,13641,8,183.33,3.22,12128.29,16081.38,21.72,14.38,1018.92
2021,12,ATL,56362,18,197.69,2.19,11333.56,12930.28,11.82,8.36,1020.33
2021,12,AUS,14201,3,185.0,3.93,7638.0,12338.0,18.3,16.63,
2021,12,CLT,39211,3,90.0,0.7,7516.0,9790.0,6.13,1.47,1023.75
2021,12,CVG,6396,9,225.0,4.12,7327.33,14170.78,5.27,-0.38,1017.64
2021,12,DAL,10453,3,175.0,3.77,5212.0,16093.0,17.03,14.07,1007.27
2021,12,DEN,47004,22,192.27,4.96,18986.9,16084.55,1.68,-11.64,1009.07
2021,12,DFW,52585,12,189.17,3.6,12204.5,14617.83,11.84,6.25,1014.85
2021,12,DTW,23184,9,224.44,6.07,1622.11,10952.22,3.64,-0.48,1007.52
2021,12,FLL,19301,13,136.0,2.8,17485.77,16093.0,24.35,20.41,1018.4
2021,12,IAH,33093,9,82.86,3.66,3643.11,14662.56,16.29,12.24,1020.02
2021,12,JFK,30434,17,266.47,5.38,14841.65,14709.41,6.05,-2.7,1019.7
2021,12,LAX,39237,5,217.5,3.7,9903.4,12231.0,13.0,8.36,1018.03
2021,12,MCI,6953,4,137.5,4.65,11297.25,15288.5,4.88,-1.25,1012.25
2021,12,MCO,27896,6,287.5,1.98,22000.0,14062.0,19.73,16.67,1020.54
2021,12,MEM,3751,5,212.0,2.78,10354.4,9816.8,9.54,6.0,1017.76
2021,12,ORD,56265,10,245.71,3.96,5725.9,14684.9,1.8,-3.44,1016.7
2021,12,RSW,8561,5,97.5,1.52,9165.8,10058.0,18.76,16.76,1019.48
2021,12,SDF,3869,3,233.33,3.1,16190.67,16093.0,9.23,3.9,1022.05
2021,12,SEA,26675,2,115.0,4.6,2270.5,13679.0,2.25,0.25,1022.9
2021,12,SLC,18743,4,160.0,4.0,12829.0,13679.25,0.45,-6.0,1019.53
2021,12,TPA,14609,10,287.5,2.67,11438.9,14966.5,20.44,16.43,1018.41
2022,1,ATL,53707,7,245.71,4.21,17456.0,16093.0,4.3,-2.61,1022.11
2022,1,AUS,13608,3,340.0,3.43,8887.67,11801.67,4.6,0.17,1023.65
2022,1,CLT,35425,5,210.0,2.36,11152.5,13499.6,7.56,-0.1,1011.75
2022,1,CVG,5951,2,220.0,5.15,7010.5,16093.0,3.9,-5.55,1010.05
2022,1,DAL,10061,4,192.5,2.82,14810.0,16093.0,8.48,-4.2,1017.25
2022,1,DEN,42830,19,183.33,4.06,13853.32,12573.16,-6.08,-11.57,1019.13
2022,1,DFW,50084,3,263.33,2.93,22000.0,16093.0,8.33,-1.47,1023.67
2022,1,DTW,21957,4,147.5,4.1,975.5,9253.75,-9.6,-13.6,1020.58
2022,1,FLL,18316,4,246.67,2.58,6445.0,16093.0,17.23,14.3,1018.25
2022,1,IAH,29393,7,210.0,4.49,12199.0,16079.71,8.57,-0.16,1024.29
2022,1,JFK,29896,7,262.86,5.59,11457.71,16093.0,-1.84,-8.21,1024.15
2022,1,LAX,37465,5,147.5,1.78,10708.0,13097.2,13.34,0.56,1019.62
2022,1,MCI,6562,0,,,,,,,
2022,1,MCO,26359,14,293.08,4.33,17082.54,15800.64,13.17,6.27,1018.87
2022,1,MEM,3247,0,,,,,,,
2022,1,ORD,49759,1,170.0,3.1,22000.0,16093.0,-7.2,-13.3,1012.6
2022,1,RSW,8421,2,100.0,1.05,12829.0,16093.0,17.2,8.9,1016.05
2022,1,SDF,3593,6,201.67,3.0,5728.6,12200.0,1.7,-4.37,1022.27
2022,1,SEA,26754,6,170.0,2.48,4613.2,7370.17,2.62,1.65,1020.3
2022,1,SLC,18437,1,250.0,2.6,2743.0,14484.0,0.0,-2.2,
2022,1,TPA,13476,6,156.0,2.48,15301.67,14483.67,11.47,5.2,1022.33
2022,2,ATL,49557,9,196.25,4.11,16802.86,15456.38,9.94,3.91,1023.25
2022,2,AUS,12061,6,164.0,5.67,11500.6,16077.5,15.45,10.0,1016.45
2022,2,CLT,34255,10,208.0,4.68,9776.86,11404.7,9.67,4.45,1019.85
2022,2,CVG,5367,7,233.33,4.79,7841.5,14421.29,-1.11,-5.37,1025.81
2022,2,DAL,8692,3,10.0,1.53,22000.0,16093.0,-1.47,-6.07,1030.33
2022,2,DEN,41393,13,208.46,5.04,19600.15,16093.0,-2.87,-12.02,1019.37
2022,2,DFW,40213,3,113.33,4.97,10015.67,12338.0,11.13,2.4,1021.8
2022,2,DTW,19315,3,216.67,5.5,2895.67,10728.67,-2.4,-8.33,1019.87
2022,2,FLL,17786,7,91.67,6.46,7187.0,16093.0,23.97,17.79,1021.77
2022,2,IAH,27766,3,105.0,2.93,14880.0,16062.0,12.77,3.7,1023.4
2022,2,JFK,29045,10,212.22,6.2,7439.0,11246.6,2.33,-2.77,1023.31
2022,2,LAX,33927,8,170.0,1.92,17052.5,16093.0,18.34,3.82,1018.92
2022,2,MCI,6164,3,186.67,6.7,14930.67,12874.33,4.83,-6.7,1017.63
2022,2,MCO,24246,7,180.0,2.27,13681.6,12251.86,20.33,15.71,1021.7
2022,2,MEM,2783,6,273.33,4.37,11203.33,14483.83,5.05,-2.05,1021.08
2022,2,ORD,46155,4,217.5,7.88,7009.0,16093.0,6.08,-0.55,1014.08
2022,2,RSW,8191,5,115.0,2.36,13748.6,14161.8,19.56,14.54,1019.62
2022,2,SDF,3323,3,160.0,6.7,8014.0,11801.67,11.5,6.83,1009.5
2022,2,SEA,25672,6,201.67,3.68,1700.8,12858.83,5.95,0.28,1024.28
2022,2,SLC,16547,4,242.5,3.48,12707.0,12874.5,1.63,-6.65,1024.4
2022,2,TPA,12630,7,156.67,3.09,13695.0,15633.29,16.79,10.01,1024.6
2022,3,ATL,57598,10,186.67,3.28,17533.6,15771.2,16.18,1.12,1021.24
2022,3,AUS,15712,13,221.67,4.78,13461.54,15597.92,13.6,5.21,1017.91
2022,3,CLT,38230,5,225.0,1.66,12000.4,16093.0,11.0,2.98,1017.12
2022,3,CVG,6392,3,226.67,8.77,1402.33,16093.0,7.03,-2.77,1008.93
2022,3,DAL,10911,1,,0.0,22000.0,16093.0,6.7,-1.1,1021.8
2022,3,DEN,46678,12,222.73,4.63,14342.33,14905.73,4.65,-4.7,1012.34
2022,3,DFW,50383,9,113.75,4.12,18211.78,16093.0,14.99,1.36,1016.57
2022,3,DTW,23563,11,255.71,2.37,14967.9,13357.3,3.61,-0.9,1021.75
2022,3,FLL,20901,4,202.5,4.62,11724.0,16093.0,20.55,15.95,1020.88
2022,3,IAH,32151,11,157.27,4.12,14235.45,14556.82,17.79,12.63,1014.19
2022,3,JFK,33338,15,271.43,5.15,14334.93,14745.4,5.98,-1.81,1017.45
2022,3,LAX,38894,5,246.67,2.26,18087.6,14805.6,15.88,10.12,1014.4
2022,3,MCI,7139,6,206.0,4.63,15078.17,15272.83,8.25,-0.08,1016.72
2022,3,MCO,28793,24,236.52,3.12,19394.14,15416.46,18.5,14.3,1020.38
2022,3,MEM,3859,10,158.89,3.71,14266.8,15430.7,10.84,3.12,1014.86
2022,3,ORD,55480,12,190.0,2.92,5760.17,15154.33,3.6,-1.57,1019.69
2022,3,RSW,10331,5,143.33,2.98,17612.2,15449.4,21.66,18.02,1017.72
2022,3,SDF,3797,6,210.0,5.57,11772.17,15824.83,4.82,-4.17,1017.45
2022,3,SEA,29912,16,195.0,4.02,1510.81,15891.88,9.1,4.2,1022.13
2022,3,SLC,19173,10,212.22,4.12,9389.0,16093.0,6.06,-4.06,1016.09
2022,3,TPA,15662,14,200.0,4.26,13993.23,15166.86,24.64,16.0,1018.82
2022,4,ATL,56543,16,215.83,2.48,17679.19,15992.44,18.79,9.12,1017.73
2022,4,AUS,15447,14,175.71,5.7,8745.43,16093.0,23.96,17.07,1008.95
2022,4,CLT,35131,21,227.78,3.38,15417.38,15692.14,15.11,5.9,1016.85
2022,4,CVG,6166,7,240.0,3.74,16276.0,12069.71,9.93,6.67,1019.8
2022,4,DAL,10306,9,166.25,5.83,8593.11,16093.0,20.06,13.9,1011.57
2022,4,DEN,45331,16,179.33,4.94,18433.13,16093.0,8.7,-5.74,1007.35
2022,4,DFW,50859,32,169.64,4.93,9945.03,14528.19,16.37,10.83,1013.95
2022,4,DTW,22775,11,203.64,5.24,6546.45,14776.36,8.44,2.01,1017.9
2022,4,FLL,19537,10,126.0,5.19,13769.9,15771.2,25.26,21.34,1016.12
2022,4,IAH,30149,13,150.77,4.15,12200.23,16085.85,22.69,17.67,1015.65
2022,4,JFK,33103,16,206.67,6.46,13721.92,16069.75,10.36,0.97,1018.55
2022,4,LAX,38685,10,211.11,3.84,22000.0,15922.8,17.17,9.65,1013.56
2022,4,MCI,7010,8,225.0,5.06,13250.71,14472.12,11.26,1.6,1012.89
2022,4,MCO,27327,13,159.0,3.65,16667.67,15459.77,23.28,17.09,1017.02
2022,4,MEM,3634,35,172.35,4.18,13347.11,14354.46,19.11,11.92,1016.81
2022,4,ORD,54972,18,220.59,5.23,8791.61,15288.33,9.23,3.05,1013.81
2022,4,RSW,8335,11,98.89,3.61,16645.64,15800.45,22.63,18.07,1017.01
2022,4,SDF,3479,7,233.33,4.33,7200.14,16093.0,15.8,8.01,1019.24
2022,4,SEA,29766,18,173.53,3.92,5323.94,15104.39,9.1,3.93,1014.67
2022,4,SLC,18479,9,118.0,3.08,10444.5,16082.67,11.91,-0.42,1009.29
2022,4,TPA,13909,9,174.44,4.23,11999.44,14841.33,25.0,16.34,1018.44
2022,5,ATL,59852,31,198.57,3.65,14033.53,16090.0,22.22,14.58,1013.94
2022,5,AUS,16141,16,129.33,4.08,10678.44,15288.44,24.21,18.93,1010.44
2022,5,CLT,37684,19,185.62,2.95,15885.83,15993.63,21.93,15.41,1015.75
2022,5,CVG,6394,10,168.75,4.57,12173.5,16093.0,22.1,14.0,1015.7
2022,5,DAL,10827,9,231.11,4.69,2404.56,13321.44,21.89,17.43,1010.3
2022,5,DEN,48304,62,182.37,4.41,13197.64,14787.52,13.21,0.34,1007.54
2022,5,DFW,53293,38,161.14,5.78,9794.61,14499.95,24.11,17.19,1010.84
2022,5,DTW,23520,9,184.29,3.88,7726.78,15735.44,16.53,8.14,1016.29
2022,5,FLL,19473,11,194.55,3.16,18609.64,16093.0,25.15,21.16,1014.98
2022,5,IAH,32397,27,166.92,4.1,7506.27,15255.11,25.57,20.96,1012.59
2022,5,JFK,34930,27,144.0,4.81,7365.08,14879.22,16.39,10.08,1017.01
2022,5,LAX,41383,7,238.0,4.2,22000.0,15633.29,17.56,11.13,1013.77
2022,5,MCI,7552,17,146.88,4.39,13871.14,15273.35,19.96,13.79,1009.2
2022,5,MCO,27927,11,144.55,3.65,16014.45,16093.0,27.14,19.31,1014.62
2022,5,MEM,3940,28,159.23,4.17,10745.92,16079.71,22.73,16.64,1013.94
2022,5,ORD,57468,44,155.12,4.37,11870.86,15273.16,18.27,11.35,1012.96
2022,5,RSW,6027,9,171.43,2.3,17260.11,15735.44,24.0,20.49,1016.07
2022,5,SDF,3976,12,139.09,4.3,10003.36,15272.83,19.78,12.15,1015.34
2022,5,SEA,32069,16,200.0,4.07,6586.64,16075.56,13.02,6.61,1019.13
2022,5,SLC,19047,15,200.67,4.08,8928.87,15443.13,14.84,2.18,1011.33
2022,5,TPA,13442,8,215.0,3.22,17717.14,16081.38,27.44,21.05,1016.09
2022,6,ATL,57845,27,215.65,2.82,15380.15,16086.11,26.4,18.53,1015.87
2022,6,AUS,15606,14,190.0,3.79,14354.31,15626.57,27.75,21.26,1011.92
2022,6,CLT,38938,9,260.0,2.64,13841.11,15903.89,23.33,17.79,1013.16
2022,6,CVG,6613,23,203.53,2.19,16208.43,14973.52,21.93,15.12,1016.17
2022,6,DAL,10608,10,166.67,3.72,18727.8,16093.0,29.95,17.94,1013.69
2022,6,DEN,50571,115,206.8,4.2,16657.19,16031.66,18.84,5.45,1010.1
2022,6,DFW,54271,16,110.0,4.41,18165.33,16087.19,29.4,17.82,1013.31
2022,6,DTW,23304,26,234.55,2.89,18285.35,16027.54,20.01,11.24,1016.09
2022,6,FLL,17100,7,190.0,2.29,19270.86,16093.0,27.56,22.83,1015.23
2022,6,IAH,30870,20,176.47,2.78,16727.42,15600.9,27.72,21.83,1013.92
2022,6,JFK,34453,15,227.14,4.39,10917.64,14851.47,21.79,16.11,1014.13
2022,6,LAX,41094,9,203.33,2.92,8034.33,13411.0,18.4,14.62,1012.1
2022,6,MCI,7713,9,222.86,2.97,16340.75,16082.67,22.04,16.8,1013.29
2022,6,MCO,26252,16,110.0,3.46,14480.06,16087.19,27.91,22.49,1015.48
2022,6,MEM,3787,17,214.17,2.34,19462.35,15278.88,28.44,20.72,1015.61
2022,6,ORD,57349,43,212.78,2.99,13275.39,15787.12,20.31,12.21,1014.11
2022,6,RSW,4515,11,106.25,1.54,20049.91,16093.0,25.38,23.13,1015.15
2022,6,SDF,3923,9,227.5,2.12,17842.67,16093.0,26.61,17.28,1018.92
2022,6,SEA,33302,11,211.82,3.78,15049.33,16067.64,15.97,9.48,1015.31
2022,6,SLC,19560,27,201.2,4.07,14608.2,16026.52,21.54,2.96,1009.62
2022,6,TPA,11924,10,167.5,2.98,10848.1,16083.7,28.55,21.56,1012.2
2022,7,ATL,60081,34,225.17,2.32,14390.5,15751.18,26.02,21.4,1016.4
2022,7,AUS,16102,12,188.18,3.13,16800.82,16085.25,28.25,21.38,1013.63
2022,7,CLT,39571,17,220.71,2.38,9953.5,14266.0,24.69,21.89,1015.76
2022,7,CVG,7049,26,223.64,2.86,10613.96,14384.81,24.75,21.23,1014.33
2022,7,DAL,11012,29,152.76,3.94,15893.86,16093.0,30.51,19.96,1013.2
2022,7,DEN,52432,179,199.59,4.56,15745.22,16085.12,22.22,10.19,1011.87
2022,7,DFW,55697,51,154.26,5.24,19115.73,16093.0,31.76,18.59,1012.77
2022,7,DTW,23432,63,233.93,3.36,9488.8,15151.81,21.89,16.42,1012.3
2022,7,FLL,17606,12,125.45,3.82,17846.17,16093.0,28.81,23.77,1017.78
2022,7,IAH,31912,23,180.0,2.35,19828.83,15669.13,28.93,23.57,1015.91
2022,7,JFK,36873,21,157.14,3.88,12770.24,16066.43,24.52,17.36,1014.77
2022,7,LAX,43288,6,222.5,1.48,15631.83,16093.0,18.23,15.32,1014.75
2022,7,MCI,7869,18,179.41,3.51,9187.19,13753.0,24.44,19.67,1013.71
2022,7,MCO,28171,9,117.14,2.22,18110.22,16093.0,27.66,22.78,1019.19
2022,7,MEM,3876,18,190.0,2.86,16709.53,15809.33,29.97,21.5,1015.28
2022,7,ORD,59031,45,215.81,3.43,14369.78,15663.87,22.29,16.37,1012.74
2022,7,RSW,4564,10,130.0,2.63,22000.0,16093.0,27.11,24.77,1017.82
2022,7,SDF,4036,26,246.5,2.58,15162.5,16082.27,27.36,20.09,1012.96
2022,7,SEA,35980,10,155.0,1.8,16229.1,16093.0,20.44,13.73,1016.61
2022,7,SLC,20384,29,166.8,4.8,20296.0,16089.68,28.55,4.98,1008.91
2022,7,TPA,12492,7,201.43,3.1,18987.71,14253.86,30.87,23.34,1018.56
2022,8,ATL,59941,31,184.4,2.5,11450.81,14996.81,24.78,20.97,1018.0
2022,8,AUS,16059,16,179.23,2.48,13365.62,16093.0,25.98,22.54,1014.68
2022,8,CLT,39068,26,218.0,2.28,14771.33,15772.85,26.08,20.41,1015.22
2022,8,CVG,6737,22,153.16,3.16,10676.41,13953.45,22.22,18.94,1016.87
2022,8,DAL,10879,22,164.21,3.2,16277.41,16093.0,30.0,20.29,1013.18
2022,8,DEN,52431,73,186.62,4.95,16904.46,16019.49,22.21,10.57,1012.29
2022,8,DFW,54642,63,147.38,4.36,12728.93,16090.05,28.94,19.8,1012.87
2022,8,DTW,23326,46,213.81,3.36,11337.07,14563.15,21.67,16.53,1015.97
2022,8,FLL,17387,19,153.89,3.17,15949.37,16093.0,28.69,23.91,1015.06
2022,8,IAH,31036,23,111.25,2.4,13810.65,15673.17,26.64,23.8,1013.93
2022,8,JFK,36785,38,184.59,3.78,14299.66,15281.87,24.04,18.71,1016.36
2022,8,LAX,42440,9,241.67,1.6,18883.29,16072.33,20.24,17.18,1012.81
2022,8,MCI,7899,8,145.0,2.91,19005.14,14874.38,25.76,19.19,1016.59
2022,8,MCO,27692,33,127.92,2.43,14351.94,15935.42,27.64,23.29,1016.53
2022,8,MEM,3746,40,136.25,2.48,15464.32,15657.2,26.67,21.54,1016.5
2022,8,ORD,57886,40,206.22,3.27,11958.21,15628.02,21.18,16.25,1015.9
2022,8,RSW,4405,28,115.0,2.1,17480.54,15633.21,26.93,24.29,1016.74
2022,8,SDF,3894,35,225.81,2.44,18086.11,16087.69,23.17,18.64,1016.49
2022,8,SEA,35992,15,231.33,3.74,11975.08,15531.8,19.01,12.42,1015.91
2022,8,SLC,20458,32,216.4,3.12,12885.06,16093.0,26.98,11.11,1011.78
2022,8,TPA,12199,8,134.29,2.31,13590.75,16093.0,28.12,23.32,1016.89
2022,9,ATL,57534,47,217.61,3.38,17674.87,15710.43,24.81,16.05,1014.62
2022,9,AUS,15566,18,114.44,1.57,17252.0,16093.0,23.76,18.06,1014.1
2022,9,CLT,36097,22,217.37,3.11,15950.73,15689.0,22.53,13.39,1016.13
2022,9,CVG,6446,30,202.31,2.88,14798.13,14213.27,19.39,15.37,1017.06
2022,9,DAL,11181,23,172.63,2.6,18116.17,16093.0,23.07,15.0,1016.45
2022,9,DEN,51227,108,202.9,4.24,17607.39,15507.01,16.51,4.13,1014.38
2022,9,DFW,52332,28,195.0,3.31,18980.43,16089.68,25.4,16.02,1015.36
2022,9,DTW,21896,30,202.5,2.71,10701.8,14789.5,16.93,12.55,1017.4
2022,9,FLL,15320,28,227.08,3.13,14599.21,15575.71,28.04,23.84,1012.76
2022,9,IAH,30216,20,213.08,1.64,16326.95,15600.9,24.69,20.81,1014.46
2022,9,JFK,35186,28,230.36,4.72,17284.04,16076.39,18.11,9.64,1016.63
2022,9,LAX,39232,21,188.1,3.88,17615.33,16088.57,23.1,17.72,1011.07
2022,9,MCI,7711,20,152.11,4.12,17144.21,15847.0,18.32,10.86,1018.15
2022,9,MCO,23571,39,153.0,2.75,14634.85,16093.0,28.18,22.13,1013.36
2022,9,MEM,3705,37,98.15,2.86,17782.74,15898.95,24.31,15.61,1016.16
2022,9,ORD,56803,48,238.61,2.98,12373.62,15836.19,17.71,12.29,1017.22
2022,9,RSW,3735,13,100.91,2.07,14054.23,16093.0,25.55,23.65,1013.96
2022,9,SDF,3698,28,180.87,2.61,11629.0,16086.36,23.83,16.92,1015.92
2022,9,SEA,34741,13,134.55,3.24,14326.23,15962.08,16.35,10.26,1016.62
2022,9,SLC,19226,39,188.29,3.64,18319.37,15748.95,22.09,5.9,1012.15
2022,9,TPA,10547,14,175.45,2.54,11404.0,16086.36,29.36,22.23,1013.28
2022,10,ATL,59231,30,281.54,3.81,19783.21,16089.9,16.2,7.0,1017.11
2022,10,AUS,16089,15,102.0,2.94,15005.0,15550.4,18.85,10.45,1017.48
2022,10,CLT,38545,26,159.57,3.35,15703.0,15831.15,17.49,9.27,1016.61
2022,10,CVG,6647,17,171.88,3.39,17161.0,15998.35,13.74,5.44,1021.19
2022,10,DAL,11658,23,195.29,3.14,18065.52,16093.0,17.63,7.83,1018.87
2022,10,DEN,51958,63,208.39,4.14,17343.65,15808.47,10.19,-1.05,1014.44
2022,10,DFW,53195,29,207.2,3.63,16941.11,16034.31,21.88,9.78,1016.99
2022,10,DTW,21975,22,212.0,3.37,6988.94,15390.14,11.28,4.0,1017.79
2022,10,FLL,16972,31,241.72,3.03,13000.58,16093.0,25.26,21.6,1013.83
2022,10,IAH,32032,19,190.59,2.96,16201.21,16088.11,19.43,10.8,1018.14
2022,10,JFK,35770,37,225.14,5.18,16594.44,15088.35,14.28,5.93,1020.08
2022,10,LAX,39606,11,214.44,2.85,12257.73,14630.09,19.15,12.43,1015.13
2022,10,MCI,8031,14,205.83,4.04,17978.15,14936.93,15.49,0.84,1014.15
2022,10,MCO,28065,18,221.33,3.44,20097.44,16093.0,23.88,17.23,1014.51
2022,10,MEM,3703,45,204.47,3.32,18802.3,15648.4,15.88,6.28,1017.39
2022,10,ORD,56665,40,215.83,4.17,13858.55,15891.85,10.12,2.11,1017.85
2022,10,RSW,3236,12,77.27,2.8,18498.5,16093.0,22.01,17.56,1015.89
2022,10,SDF,3901,19,187.65,4.25,15398.17,15834.0,13.33,2.58,1019.02
