Year|Month|DOMESTIC|INTERNATIONAL|TOTAL|airport|direction
2022|1|6539|197.0|6736|TPA|Origin
2022|2|6135|178.0|6313|TPA|Origin
2022|3|7568|263.0|7831|TPA|Origin
2022|4|6706|250.0|6956|TPA|Origin
2022|5|6470|249.0|6719|TPA|Origin
2022|6|5722|245.0|5967|TPA|Origin
2022|7|5970|275.0|6245|TPA|Origin
2022|8|5844|255.0|6099|TPA|Origin
2022|9|5092|180.0|5272|TPA|Origin
2022|10|5942|222.0|6164|TPA|Origin
2022|11|6243|278.0|6521|TPA|Origin
2022|12|6549|333.0|6882|TPA|Origin
2022|TOTAL|74780|2925.0|77705|TPA|Origin
2023|1|6746|331.0|7077|TPA|Origin
2023|2|6359|320.0|6679|TPA|Origin
2023|3|7733|366.0|8099|TPA|Origin
2023|4|7501|382.0|7883|TPA|Origin
2023|5|7134|299.0|7433|TPA|Origin
2023|TOTAL|35473|1698.0|37171|TPA|Origin
2002|10|7320|100.0|7420|TPA|Destination
2002|11|6919|116.0|7035|TPA|Destination
2002|12|7288|123.0|7411|TPA|Destination
2002|TOTAL|76017|1348.0|77365|TPA|Destination
2003|1|7277|139.0|7416|TPA|Destination
2003|2|6741|132.0|6873|TPA|Destination
2003|3|7825|147.0|7972|TPA|Destination
2003|4|7414|135.0|7549|TPA|Destination
2003|5|7274|104.0|7378|TPA|Destination
2003|6|7112|112.0|7224|TPA|Destination
2003|7|7530|111.0|7641|TPA|Destination
2003|8|7342|117.0|7459|TPA|Destination
2003|9|7025|101.0|7126|TPA|Destination
2003|10|7435|114.0|7549|TPA|Destination
2003|11|7228|137.0|7365|TPA|Destination
2003|12|7838|136.0|7974|TPA|Destination
2003|TOTAL|88041|1485.0|89526|TPA|Destination
2004|1|7721|149.0|7870|TPA|Destination
2004|2|7539|139.0|7678|TPA|Destination
2004|3|8247|141.0|8388|TPA|Destination
2004|4|7708|130.0|7838|TPA|Destination
2004|5|7636|107.0|7743|TPA|Destination
2004|6|7367|102.0|7469|TPA|Destination
2004|7|7435|109.0|7544|TPA|Destination
2004|8|7133|102.0|7235|TPA|Destination
2004|9|6139|78.0|6217|TPA|Destination
2004|10|7668|94.0|7762|TPA|Destination
2004|11|8500|126.0|8626|TPA|Destination
2004|12|9024|142.0|9166|TPA|Destination
2004|TOTAL|92117|1419.0|93536|TPA|Destination
2005|1|9005|145.0|9150|TPA|Destination
2005|2|8355|139.0|8494|TPA|Destination
2005|3|9564|167.0|9731|TPA|Destination
2005|4|8992|146.0|9138|TPA|Destination
2005|5|8537|126.0|8663|TPA|Destination
2005|6|8190|134.0|8324|TPA|Destination
2005|7|8439|180.0|8619|TPA|Destination
2005|8|8415|182.0|8597|TPA|Destination
2005|9|7679|174.0|7853|TPA|Destination
2005|10|7943|189.0|8132|TPA|Destination
2005|11|8349|194.0|8543|TPA|Destination
2005|12|8586|186.0|8772|TPA|Destination
2005|TOTAL|102054|1962.0|104016|TPA|Destination
2006|1|8390|173.0|8563|TPA|Destination
2006|2|7641|154.0|7795|TPA|Destination
2006|3|8906|237.0|9143|TPA|Destination
2006|4|8495|164.0|8659|TPA|Destination
2006|5|7993|114.0|8107|TPA|Destination
2006|6|7491|112.0|7603|TPA|Destination
2006|7|7675|120.0|7795|TPA|Destination
2006|8|7782|110.0|7892|TPA|Destination
2006|9|7326|100.0|7426|TPA|Destination
2006|10|7795|83.0|7878|TPA|Destination
2006|11|7984|129.0|8113|TPA|Destination
2006|12|8730|155.0|8885|TPA|Destination
2006|TOTAL|96208|1651.0|97859|TPA|Destination
2007|1|8535|180.0|8715|TPA|Destination
2007|2|7791|170.0|7961|TPA|Destination
2007|3|9138|197.0|9335|TPA|Destination
2007|4|8654|183.0|8837|TPA|Destination
2007|5|8215|115.0|8330|TPA|Destination
2007|6|7814|81.0|7895|TPA|Destination
2007|7|8050|86.0|8136|TPA|Destination
2007|8|7989|83.0|8072|TPA|Destination
2007|9|7292|79.0|7371|TPA|Destination
2007|10|7734|81.0|7815|TPA|Destination
2007|11|7939|147.0|8086|TPA|Destination
2007|12|8316|164.0|8480|TPA|Destination
2007|TOTAL|97467|1566.0|99033|TPA|Destination
2008|1|8230|172.0|8402|TPA|Destination
2008|2|8097|167.0|8264|TPA|Destination
2008|3|9341|195.0|9536|TPA|Destination
2008|4|8704|175.0|8879|TPA|Destination
2008|5|8360|101.0|8461|TPA|Destination
2008|6|7753|78.0|7831|TPA|Destination
2008|7|7731|78.0|7809|TPA|Destination
2008|8|7183|85.0|7268|TPA|Destination
2008|9|6217|75.0|6292|TPA|Destination
2008|10|6700|78.0|6778|TPA|Destination
2008|11|6689|123.0|6812|TPA|Destination
2008|12|7015|149.0|7164|TPA|Destination
2008|TOTAL|92020|1476.0|93496|TPA|Destination
2009|1|6640|178.0|6818|TPA|Destination
2009|2|6298|162.0|6460|TPA|Destination
2009|3|7444|181.0|7625|TPA|Destination
2009|4|6926|178.0|7104|TPA|Destination
2009|5|6649|114.0|6763|TPA|Destination
2009|6|6334|112.0|6446|TPA|Destination
2009|7|6514|120.0|6634|TPA|Destination
2009|8|6294|121.0|6415|TPA|Destination
2009|9|5555|89.0|5644|TPA|Destination
2009|10|5960|90.0|6050|TPA|Destination
2009|11|6068|126.0|6194|TPA|Destination
2009|12|6489|139.0|6628|TPA|Destination
2009|TOTAL|77171|1610.0|78781|TPA|Destination
2010|1|6327|159.0|6486|TPA|Destination
2010|2|5797|149.0|5946|TPA|Destination
2010|3|7122|183.0|7305|TPA|Destination
2010|4|6818|172.0|6990|TPA|Destination
2010|5|6532|107.0|6639|TPA|Destination
2010|6|6205|91.0|6296|TPA|Destination
2010|7|6369|96.0|6465|TPA|Destination
2010|8|6173|92.0|6265|TPA|Destination
2010|9|5563|82.0|5645|TPA|Destination
2010|10|5951|89.0|6040|TPA|Destination
2010|11|6216|96.0|6312|TPA|Destination
2010|12|6577|139.0|6716|TPA|Destination
2010|TOTAL|75650|1455.0|77105|TPA|Destination
2011|1|6235|152.0|6387|TPA|Destination
2011|2|5801|166.0|5967|TPA|Destination
2011|3|7110|170.0|7280|TPA|Destination
2011|4|6872|175.0|7047|TPA|Destination
2011|5|6375|112.0|6487|TPA|Destination
2011|6|6354|101.0|6455|TPA|Destination
2011|7|6492|108.0|6600|TPA|Destination
2011|8|6075|105.0|6180|TPA|Destination
2011|9|5475|92.0|5567|TPA|Destination
2011|10|5883|98.0|5981|TPA|Destination
2011|11|5978|129.0|6107|TPA|Destination
2011|12|6446|148.0|6594|TPA|Destination
2011|TOTAL|75096|1556.0|76652|TPA|Destination
2012|1|6057|150.0|6207|TPA|Destination
2012|2|5967|159.0|6126|TPA|Destination
2012|3|6956|188.0|7144|TPA|Destination
2012|4|6480|162.0|6642|TPA|Destination
2012|5|6275|117.0|6392|TPA|Destination
2012|6|6221|102.0|6323|TPA|Destination
2012|7|6414|105.0|6519|TPA|Destination
2012|8|6091|112.0|6203|TPA|Destination
2012|9|5469|96.0|5565|TPA|Destination
2012|10|5693|105.0|5798|TPA|Destination
2012|11|6052|129.0|6181|TPA|Destination
2012|12|6392|148.0|6540|TPA|Destination
2012|TOTAL|74067|1573.0|75640|TPA|Destination
2013|1|6108|178.0|6286|TPA|Destination
2013|2|5790|168.0|5958|TPA|Destination
2013|3|7282|211.0|7493|TPA|Destination
2013|4|6753|205.0|6958|TPA|Destination
2013|5|6375|197.0|6572|TPA|Destination
2013|6|6150|104.0|6254|TPA|Destination
2013|7|6296|112.0|6408|TPA|Destination
2013|8|5937|108.0|6045|TPA|Destination
2013|9|5224|97.0|5321|TPA|Destination
2013|10|5787|104.0|5891|TPA|Destination
2013|11|5999|129.0|6128|TPA|Destination
2013|12|6389|182.0|6571|TPA|Destination
2013|TOTAL|74090|1795.0|75885|TPA|Destination
2014|1|5943|205.0|6148|TPA|Destination
2014|2|5610|201.0|5811|TPA|Destination
2014|3|7177|233.0|7410|TPA|Destination
2014|4|6619|207.0|6826|TPA|Destination
2014|5|6250|145.0|6395|TPA|Destination
2014|6|5869|134.0|6003|TPA|Destination
2014|7|6041|151.0|6192|TPA|Destination
2014|8|5679|148.0|5827|TPA|Destination
2014|9|5232|116.0|5348|TPA|Destination
2014|10|5689|174.0|5863|TPA|Destination
2014|11|6099|179.0|6278|TPA|Destination
2014|12|6537|215.0|6752|TPA|Destination
2014|TOTAL|72745|2108.0|74853|TPA|Destination
2015|1|6473|230.0|6703|TPA|Destination
2015|2|5826|233.0|6059|TPA|Destination
2015|3|7401|375.0|7776|TPA|Destination
2015|4|6765|252.0|7017|TPA|Destination
2015|5|6487|177.0|6664|TPA|Destination
2015|6|6281|168.0|6449|TPA|Destination
2015|7|6421|175.0|6596|TPA|Destination
2015|8|5970|183.0|6153|TPA|Destination
2015|9|5330|137.0|5467|TPA|Destination
2015|10|5655|164.0|5819|TPA|Destination
2015|11|6104|180.0|6284|TPA|Destination
2015|12|6523|216.0|6739|TPA|Destination
2015|TOTAL|75236|2490.0|77726|TPA|Destination
2016|1|6383|247.0|6630|TPA|Destination
2016|2|6119|229.0|6348|TPA|Destination
2016|3|7370|268.0|7638|TPA|Destination
2016|4|6551|250.0|6801|TPA|Destination
2016|5|6201|197.0|6398|TPA|Destination
2016|6|6024|198.0|6222|TPA|Destination
2016|7|6070|234.0|6304|TPA|Destination
2016|8|5712|232.0|5944|TPA|Destination
2016|9|5128|177.0|5305|TPA|Destination
2016|10|5476|188.0|5664|TPA|Destination
2016|11|5960|197.0|6157|TPA|Destination
2016|12|6419|242.0|6661|TPA|Destination
2016|TOTAL|73413|2659.0|76072|TPA|Destination
2017|1|6347|291.0|6638|TPA|Destination
2017|2|5856|271.0|6127|TPA|Destination
2017|3|7199|314.0|7513|TPA|Destination
2017|4|6855|316.0|7171|TPA|Destination
2017|5|6353|269.0|6622|TPA|Destination
2017|6|6287|227.0|6514|TPA|Destination
2017|7|6394|262.0|6656|TPA|Destination
2017|8|6008|264.0|6272|TPA|Destination
2017|9|4559|193.0|4752|TPA|Destination
2017|10|5798|217.0|6015|TPA|Destination
2017|11|6266|241.0|6507|TPA|Destination
2017|12|6896|288.0|7184|TPA|Destination
2017|TOTAL|74818|3153.0|77971|TPA|Destination
2018|1|6904|294.0|7198|TPA|Destination
2018|2|6429|283.0|6712|TPA|Destination
2018|3|7664|335.0|7999|TPA|Destination
2018|4|6866|328.0|7194|TPA|Destination
2018|5|6682|268.0|6950|TPA|Destination
2018|6|6406|230.0|6636|TPA|Destination
2018|7|6544|269.0|6813|TPA|Destination
2018|8|6070|260.0|6330|TPA|Destination
2018|9|5531|213.0|5744|TPA|Destination
2018|10|6120|241.0|6361|TPA|Destination
2018|11|6531|271.0|6802|TPA|Destination
2018|12|7122|308.0|7430|TPA|Destination
2018|TOTAL|78869|3300.0|82169|TPA|Destination
2019|1|6952|298.0|7250|TPA|Destination
2019|2|6379|302.0|6681|TPA|Destination
2019|3|7928|394.0|8322|TPA|Destination
2019|4|7241|434.0|7675|TPA|Destination
2019|5|6705|300.0|7005|TPA|Destination
2019|6|6423|279.0|6702|TPA|Destination
2019|7|6619|321.0|6940|TPA|Destination
2019|8|6179|296.0|6475|TPA|Destination
2019|9|5489|225.0|5714|TPA|Destination
2019|10|6267|237.0|6504|TPA|Destination
2019|11|6827|260.0|7087|TPA|Destination
2019|12|7620|318.0|7938|TPA|Destination
2019|TOTAL|80629|3664.0|84293|TPA|Destination
2020|1|7088|326.0|7414|TPA|Destination
2020|2|6875|328.0|7203|TPA|Destination
2020|3|6978|309.0|7287|TPA|Destination
2020|4|2146|0.0|2146|TPA|Destination
2020|5|1684||1684|TPA|Destination
2020|6|2606||2606|TPA|Destination
2020|7|4122|5.0|4127|TPA|Destination
2020|8|3752||3752|TPA|Destination
2020|9|2855|3.0|2858|TPA|Destination
2020|10|3527|9.0|3536|TPA|Destination
2020|11|4526|21.0|4547|TPA|Destination
2020|12|4911|74.0|4985|TPA|Destination
2020|TOTAL|51070|1075.0|52145|TPA|Destination
2021|1|4799|56.0|4855|TPA|Destination
2021|2|4277|29.0|4306|TPA|Destination
2021|3|6228|41.0|6269|TPA|Destination
2021|4|6105|37.0|6142|TPA|Destination
2021|5|6211|38.0|6249|TPA|Destination
2021|6|5938|52.0|5990|TPA|Destination
2021|7|6136|73.0|6209|TPA|Destination
2021|8|5964|81.0|6045|TPA|Destination
2021|9|5391|71.0|5462|TPA|Destination
2021|10|5844|77.0|5921|TPA|Destination
2021|11|6686|137.0|6823|TPA|Destination
2021|12|7095|212.0|7307|TPA|Destination
2021|TOTAL|70674|904.0|71578|TPA|Destination
2022|1|6534|206.0|6740|TPA|Destination
2022|2|6136|181.0|6317|TPA|Destination
2022|3|7567|264.0|7831|TPA|Destination
2022|4|6703|250.0|6953|TPA|Destination
2022|5|6463|260.0|6723|TPA|Destination
2022|6|5707|250.0|5957|TPA|Destination
2022|7|5973|274.0|6247|TPA|Destination
2022|8|5840|260.0|6100|TPA|Destination
2022|9|5089|186.0|5275|TPA|Destination
2022|10|5951|225.0|6176|TPA|Destination
2022|11|6240|283.0|6523|TPA|Destination
2022|12|6561|336.0|6897|TPA|Destination
2022|TOTAL|74764|2975.0|77739|TPA|Destination
2023|1|6755|330.0|7085|TPA|Destination
2023|2|6363|320.0|6683|TPA|Destination
2023|3|7729|367.0|8096|TPA|Destination
2023|4|7493|390.0|7883|TPA|Destination
2023|5|7122|306.0|7428|TPA|Destination
2023|TOTAL|35462|1713.0|37175|TPA|Destination
2002|10|3635||3635|AUS|Origin
2002|11|3445||3445|AUS|Origin
2002|12|3524||3524|AUS|Origin
2002|TOTAL|41763|1.0|41764|AUS|Origin
2003|1|3550||3550|AUS|Origin
2003|2|3127||3127|AUS|Origin
2003|3|3594||3594|AUS|Origin
2003|4|3523||3523|AUS|Origin
2003|5|3696||3696|AUS|Origin
2003|6|3789||3789|AUS|Origin
2003|7|3887||3887|AUS|Origin
2003|8|3882||3882|AUS|Origin
2003|9|3797||3797|AUS|Origin
2003|10|3928||3928|AUS|Origin
2003|11|3677||3677|AUS|Origin
2003|12|3852||3852|AUS|Origin
2003|TOTAL|44302|0.0|44302|AUS|Origin
2004|1|3669||3669|AUS|Origin
2004|2|3509||3509|AUS|Origin
2004|3|3928||3928|AUS|Origin
2004|4|3842||3842|AUS|Origin
2004|5|3936||3936|AUS|Origin
2004|6|3949||3949|AUS|Origin
2004|7|3970||3970|AUS|Origin
2004|8|3984||3984|AUS|Origin
2004|9|3843||3843|AUS|Origin
2004|10|4072||4072|AUS|Origin
2004|11|3761|11.0|3772|AUS|Origin
2004|12|3879|13.0|3892|AUS|Origin
2004|TOTAL|46342|24.0|46366|AUS|Origin
2005|1|3841|12.0|3853|AUS|Origin
2005|2|3530|9.0|3539|AUS|Origin
2005|3|4005|2.0|4007|AUS|Origin
2005|4|3883||3883|AUS|Origin
2005|5|4007||4007|AUS|Origin
2005|6|4003||4003|AUS|Origin
2005|7|4164|1.0|4165|AUS|Origin
2005|8|4173||4173|AUS|Origin
2005|9|3868||3868|AUS|Origin
2005|10|3980||3980|AUS|Origin
2005|11|3892||3892|AUS|Origin
2005|12|3853||3853|AUS|Origin
2005|TOTAL|47199|24.0|47223|AUS|Origin
2006|1|3838||3838|AUS|Origin
2006|2|3587|1.0|3588|AUS|Origin
2006|3|4269|1.0|4270|AUS|Origin
2006|4|4065||4065|AUS|Origin
2006|5|4234||4234|AUS|Origin
2006|6|4176||4176|AUS|Origin
2006|7|4244||4244|AUS|Origin
2006|8|4288||4288|AUS|Origin
2006|9|4052||4052|AUS|Origin
2006|10|4289||4289|AUS|Origin
2006|11|4038||4038|AUS|Origin
2006|12|4128|10.0|4138|AUS|Origin
2006|TOTAL|49208|12.0|49220|AUS|Origin
2007|1|3932|17.0|3949|AUS|Origin
2007|2|3642|14.0|3656|AUS|Origin
2007|3|4217|18.0|4235|AUS|Origin
2007|4|4225|16.0|4241|AUS|Origin
2007|5|4659|14.0|4673|AUS|Origin
2007|6|4697|17.0|4714|AUS|Origin
2007|7|4914|27.0|4941|AUS|Origin
2007|8|4934|31.0|4965|AUS|Origin
2007|9|4668|30.0|4698|AUS|Origin
2007|10|4859|31.0|4890|AUS|Origin
2007|11|4607|28.0|4635|AUS|Origin
2007|12|4869|31.0|4900|AUS|Origin
2007|TOTAL|54223|274.0|54497|AUS|Origin
2008|1|4521|31.0|4552|AUS|Origin
2008|2|4247|29.0|4276|AUS|Origin
2008|3|4573|30.0|4603|AUS|Origin
2008|4|4398|15.0|4413|AUS|Origin
2008|5|4787|107.0|4894|AUS|Origin
2008|6|4807|93.0|4900|AUS|Origin
2008|7|4667|89.0|4756|AUS|Origin
2008|8|4558|80.0|4638|AUS|Origin
2008|9|3889|64.0|3953|AUS|Origin
2008|10|4110|71.0|4181|AUS|Origin
2008|11|3826|68.0|3894|AUS|Origin
2008|12|3936|65.0|4001|AUS|Origin
2008|TOTAL|52319|742.0|53061|AUS|Origin
2009|1|3851|55.0|3906|AUS|Origin
2009|2|3485|44.0|3529|AUS|Origin
2009|3|3987|59.0|4046|AUS|Origin
2009|4|3854|44.0|3898|AUS|Origin
2009|5|3848|18.0|3866|AUS|Origin
2009|6|3926|22.0|3948|AUS|Origin
2009|7|4068|25.0|4093|AUS|Origin
2009|8|4022|25.0|4047|AUS|Origin
2009|9|3757|6.0|3763|AUS|Origin
2009|10|3904|1.0|3905|AUS|Origin
2009|11|3732||3732|AUS|Origin
2009|12|3834||3834|AUS|Origin
2009|TOTAL|46268|299.0|46567|AUS|Origin
2010|1|3763|4.0|3767|AUS|Origin
2010|2|3374||3374|AUS|Origin
2010|3|3952||3952|AUS|Origin
2010|4|3840||3840|AUS|Origin
2010|5|3927||3927|AUS|Origin
2010|6|4004|9.0|4013|AUS|Origin
2010|7|4177|9.0|4186|AUS|Origin
2010|8|4136|2.0|4138|AUS|Origin
2010|9|3885||3885|AUS|Origin
2010|10|3981||3981|AUS|Origin
2010|11|3898||3898|AUS|Origin
2010|12|4013||4013|AUS|Origin
2010|TOTAL|46950|24.0|46974|AUS|Origin
2011|1|3943||3943|AUS|Origin
2011|2|3525|2.0|3527|AUS|Origin
2011|3|4200|6.0|4206|AUS|Origin
2011|4|3981|5.0|3986|AUS|Origin
2011|5|4060|4.0|4064|AUS|Origin
2011|6|4049|13.0|4062|AUS|Origin
2011|7|4159|14.0|4173|AUS|Origin
2011|8|4143|7.0|4150|AUS|Origin
2011|9|3881||3881|AUS|Origin
2011|10|4043||4043|AUS|Origin
2011|11|3811||3811|AUS|Origin
2011|12|3909||3909|AUS|Origin
2011|TOTAL|47704|51.0|47755|AUS|Origin
2012|1|3782||3782|AUS|Origin
2012|2|3600||3600|AUS|Origin
2012|3|4111||4111|AUS|Origin
2012|4|4029||4029|AUS|Origin
2012|5|4137|4.0|4141|AUS|Origin
2012|6|4164|21.0|4185|AUS|Origin
2012|7|4328|23.0|4351|AUS|Origin
2012|8|4238|22.0|4260|AUS|Origin
2012|9|3921|13.0|3934|AUS|Origin
2012|10|4146|13.0|4159|AUS|Origin
2012|11|4002|18.0|4020|AUS|Origin
2012|12|4101|23.0|4124|AUS|Origin
2012|TOTAL|48559|137.0|48696|AUS|Origin
2013|1|3905|17.0|3922|AUS|Origin
2013|2|3561|16.0|3577|AUS|Origin
2013|3|4358|23.0|4381|AUS|Origin
2013|4|4108|17.0|4125|AUS|Origin
2013|5|4396|17.0|4413|AUS|Origin
2013|6|4399|38.0|4437|AUS|Origin
2013|7|4509|39.0|4548|AUS|Origin
2013|8|4441|30.0|4471|AUS|Origin
2013|9|4226|14.0|4240|AUS|Origin
2013|10|4312|17.0|4329|AUS|Origin
2013|11|4115|39.0|4154|AUS|Origin
2013|12|4225|44.0|4269|AUS|Origin
2013|TOTAL|50555|311.0|50866|AUS|Origin
2014|1|3894|43.0|3937|AUS|Origin
2014|2|3573|30.0|3603|AUS|Origin
2014|3|4423|61.0|4484|AUS|Origin
2014|4|4204|55.0|4259|AUS|Origin
2014|5|4371|64.0|4435|AUS|Origin
2014|6|4437|80.0|4517|AUS|Origin
2014|7|4641|90.0|4731|AUS|Origin
2014|8|4428|66.0|4494|AUS|Origin
2014|9|4216|44.0|4260|AUS|Origin
2014|10|4501|47.0|4548|AUS|Origin
2014|11|4144|79.0|4223|AUS|Origin
2014|12|4349|92.0|4441|AUS|Origin
2014|TOTAL|51181|751.0|51932|AUS|Origin
2015|1|4093|69.0|4162|AUS|Origin
2015|2|3637|55.0|3692|AUS|Origin
2015|3|4468|71.0|4539|AUS|Origin
2015|4|4485|61.0|4546|AUS|Origin
2015|5|4719|79.0|4798|AUS|Origin
2015|6|4763|125.0|4888|AUS|Origin
2015|7|5045|135.0|5180|AUS|Origin
2015|8|4888|91.0|4979|AUS|Origin
2015|9|4433|61.0|4494|AUS|Origin
2015|10|4533|65.0|4598|AUS|Origin
2015|11|4469|95.0|4564|AUS|Origin
2015|12|4618|100.0|4718|AUS|Origin
2015|TOTAL|54151|1007.0|55158|AUS|Origin
2016|1|4280|94.0|4374|AUS|Origin
2016|2|4071|85.0|4156|AUS|Origin
2016|3|4798|95.0|4893|AUS|Origin
2016|4|4547|91.0|4638|AUS|Origin
2016|5|4748|92.0|4840|AUS|Origin
2016|6|4807|102.0|4909|AUS|Origin
2016|7|4859|116.0|4975|AUS|Origin
2016|8|4832|92.0|4924|AUS|Origin
2016|9|4406|74.0|4480|AUS|Origin
2016|10|4586|72.0|4658|AUS|Origin
2016|11|4416|102.0|4518|AUS|Origin
2016|12|4453|127.0|4580|AUS|Origin
2016|TOTAL|54803|1142.0|55945|AUS|Origin
2017|1|4381|130.0|4511|AUS|Origin
2017|2|4011|114.0|4125|AUS|Origin
2017|3|4903|136.0|5039|AUS|Origin
2017|4|4781|131.0|4912|AUS|Origin
2017|5|5145|138.0|5283|AUS|Origin
2017|6|5200|141.0|5341|AUS|Origin
2017|7|5302|155.0|5457|AUS|Origin
2017|8|5090|125.0|5215|AUS|Origin
2017|9|4680|102.0|4782|AUS|Origin
2017|10|5109|100.0|5209|AUS|Origin
2017|11|4895|124.0|5019|AUS|Origin
2017|12|5028|134.0|5162|AUS|Origin
2017|TOTAL|58525|1530.0|60055|AUS|Origin
2018|1|4711|135.0|4846|AUS|Origin
2018|2|4353|120.0|4473|AUS|Origin
2018|3|5224|146.0|5370|AUS|Origin
2018|4|5400|140.0|5540|AUS|Origin
2018|5|5706|141.0|5847|AUS|Origin
2018|6|5748|176.0|5924|AUS|Origin
2018|7|5884|191.0|6075|AUS|Origin
2018|8|5792|149.0|5941|AUS|Origin
2018|9|5346|109.0|5455|AUS|Origin
2018|10|5673|102.0|5775|AUS|Origin
2018|11|5289|114.0|5403|AUS|Origin
2018|12|5181|121.0|5302|AUS|Origin
2018|TOTAL|64307|1644.0|65951|AUS|Origin
2019|1|4987|109.0|5096|AUS|Origin
2019|2|4686|95.0|4781|AUS|Origin
2019|3|5576|128.0|5704|AUS|Origin
2019|4|5476|128.0|5604|AUS|Origin
2019|5|5806|185.0|5991|AUS|Origin
2019|6|5847|209.0|6056|AUS|Origin
2019|7|6052|217.0|6269|AUS|Origin
2019|8|5926|181.0|6107|AUS|Origin
2019|9|5581|153.0|5734|AUS|Origin
2019|10|6004|155.0|6159|AUS|Origin
2019|11|5504|139.0|5643|AUS|Origin
2019|12|5614|143.0|5757|AUS|Origin
2019|TOTAL|67059|1842.0|68901|AUS|Origin
2020|1|5350|115.0|5465|AUS|Origin
2020|2|5025|110.0|5135|AUS|Origin
2020|3|4895|108.0|5003|AUS|Origin
2020|4|1647|0.0|1647|AUS|Origin
2020|5|1372||1372|AUS|Origin
2020|6|1864||1864|AUS|Origin
2020|7|3053|18.0|3071|AUS|Origin
2020|8|3092|3.0|3095|AUS|Origin
2020|9|2454||2454|AUS|Origin
2020|10|2617||2617|AUS|Origin
2020|11|2804|8.0|2812|AUS|Origin
2020|12|2708|10.0|2718|AUS|Origin
2020|TOTAL|36881|372.0|37253|AUS|Origin
2021|1|2514|15.0|2529|AUS|Origin
2021|2|1948|12.0|1960|AUS|Origin
2021|3|3683|40.0|3723|AUS|Origin
2021|4|3975|43.0|4018|AUS|Origin
2021|5|4654|55.0|4709|AUS|Origin
2021|6|5427|88.0|5515|AUS|Origin
2021|7|6012|138.0|6150|AUS|Origin
2021|8|6013|118.0|6131|AUS|Origin
2021|9|6050|90.0|6140|AUS|Origin
2021|10|6669|173.0|6842|AUS|Origin
2021|11|6895|229.0|7124|AUS|Origin
2021|12|6871|231.0|7102|AUS|Origin
2021|TOTAL|60711|1232.0|61943|AUS|Origin
2022|1|6572|222.0|6794|AUS|Origin
2022|2|5837|184.0|6021|AUS|Origin
2022|3|7608|241.0|7849|AUS|Origin
2022|4|7453|260.0|7713|AUS|Origin
2022|5|7802|273.0|8075|AUS|Origin
2022|6|7412|390.0|7802|AUS|Origin
2022|7|7645|400.0|8045|AUS|Origin
2022|8|7637|383.0|8020|AUS|Origin
2022|9|7465|318.0|7783|AUS|Origin
2022|10|7713|330.0|8043|AUS|Origin
2022|11|7381|300.0|7681|AUS|Origin
2022|12|6973|314.0|7287|AUS|Origin
2022|TOTAL|87498|3615.0|91113|AUS|Origin
2023|1|7222|289.0|7511|AUS|Origin
2023|2|6545|252.0|6797|AUS|Origin
2023|3|7867|324.0|8191|AUS|Origin
2023|4|7517|303.0|7820|AUS|Origin
2023|5|7985|310.0|8295|AUS|Origin
2023|TOTAL|37136|1478.0|38614|AUS|Origin
2002|10|3638||3638|AUS|Destination
2002|11|3446||3446|AUS|Destination
2002|12|3525||3525|AUS|Destination
2002|TOTAL|41786|17.0|41803|AUS|Destination
2003|1|3549||3549|AUS|Destination
2003|2|3129||3129|AUS|Destination
2003|3|3596|1.0|3597|AUS|Destination
2003|4|3528||3528|AUS|Destination
2003|5|3709||3709|AUS|Destination
2003|6|3902|10.0|3912|AUS|Destination
2003|7|3888|3.0|3891|AUS|Destination
2003|8|3883|1.0|3884|AUS|Destination
2003|9|3804|1.0|3805|AUS|Destination
2003|10|3932||3932|AUS|Destination
2003|11|3681|1.0|3682|AUS|Destination
2003|12|3858||3858|AUS|Destination
2003|TOTAL|44459|17.0|44476|AUS|Destination
2004|1|3674||3674|AUS|Destination
2004|2|3514||3514|AUS|Destination
2004|3|3926|1.0|3927|AUS|Destination
2004|4|3847|4.0|3851|AUS|Destination
2004|5|3943|2.0|3945|AUS|Destination
2004|6|3950|6.0|3956|AUS|Destination
2004|7|3973|4.0|3977|AUS|Destination
2004|8|3987|2.0|3989|AUS|Destination
2004|9|3844||3844|AUS|Destination
2004|10|4079||4079|AUS|Destination
2004|11|3769|12.0|3781|AUS|Destination
2004|12|3881|14.0|3895|AUS|Destination
2004|TOTAL|46387|45.0|46432|AUS|Destination
2005|1|3850|13.0|3863|AUS|Destination
2005|2|3533|11.0|3544|AUS|Destination
2005|3|4011|1.0|4012|AUS|Destination
2005|4|3885|3.0|3888|AUS|Destination
2005|5|4009|1.0|4010|AUS|Destination
2005|6|4008||4008|AUS|Destination
2005|7|4154|16.0|4170|AUS|Destination
2005|8|4170|10.0|4180|AUS|Destination
2005|9|3866|4.0|3870|AUS|Destination
2005|10|3982|1.0|3983|AUS|Destination
2005|11|3892|5.0|3897|AUS|Destination
2005|12|3850|3.0|3853|AUS|Destination
2005|TOTAL|47210|68.0|47278|AUS|Destination
2006|1|3860|2.0|3862|AUS|Destination
2006|2|3592|1.0|3593|AUS|Destination
2006|3|4280|5.0|4285|AUS|Destination
2006|4|4039||4039|AUS|Destination
2006|5|4233|6.0|4239|AUS|Destination
